id,name,is_claimed,is_closed,phone,review_count,categories01,categories02,categories03,rating,price,transactions,zip_code,city,address,restaurant_url,image_url,latitude,longitude,photos,cross_streets,category,score
QC5c2iiVp3-pW9t8_Pp4Nw,Luis’s Mexican & Seafood,False,False,0.0,3,tacos,seafood,,5.0,-,[],93534,Lancaster,"['907-C Genoa Ave', 'Lancaster, CA 93534']",https://www.yelp.com/biz/luis-s-mexican-and-seafood-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/jYJI5Ddz1iKGXvKSfWsjcg/o.jpg,34.69028296486999,-118.1462013411425,['https://s3-media3.fl.yelpcdn.com/bphoto/jYJI5Ddz1iKGXvKSfWsjcg/o.jpg'],,"tacos, seafood, ",0.0
-maWUyiHZBolNluJaN1VqA,Chuck E. Cheese,True,False,16619403398.0,98,pizza,arcades,kids_activities,2.0,$$,"['pickup', 'delivery']",93536,Lancaster,"['44410 Valley Central Way', 'Lancaster, CA 93536']",https://www.yelp.com/biz/chuck-e-cheese-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/hOk89bMvr-52vMV_-nxRAg/o.jpg,34.6902592,-118.1710682,"['https://s3-media2.fl.yelpcdn.com/bphoto/hOk89bMvr-52vMV_-nxRAg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/X6SCs5Faba7HBNSG-vYrEg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/jgWLRxMKbMU0XMijXeqlOQ/o.jpg']",,"pizza, arcades, kids_activities",0.0
DdXzAyc3-uiEmlVtU879Bw,Lousiana Famous Fried Chicken and Pizza,True,False,18182147764.0,38,hotdogs,chicken_wings,,3.0,$,['delivery'],93535,Lancaster,"['1043 E Ave J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/lousiana-famous-fried-chicken-and-pizza-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/d7TIzqDeOzfP6IFoa2zQSQ/o.jpg,34.69025247,-118.11121448,"['https://s3-media2.fl.yelpcdn.com/bphoto/d7TIzqDeOzfP6IFoa2zQSQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/48Kl6Hvb-VKI0gtQYRsEQg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/9u5ngeXtzdVtL2EBC_YFCw/o.jpg']",,"hotdogs, chicken_wings, ",0.0
JRU4tUvSerTrFdG36WzpQQ,Izzys Taco House,True,False,16613138726.0,11,foodtrucks,tacos,catering,4.0,-,[],93534,Lancaster,"['Lancaster, CA 93534']",https://www.yelp.com/biz/izzys-taco-house-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/X1oxPQI8tMtIlBoAxUCGIw/o.jpg,34.69020843505859,-118.1503524780273,"['https://s3-media2.fl.yelpcdn.com/bphoto/X1oxPQI8tMtIlBoAxUCGIw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/MRyvOp549j6Q01aVMkH9kg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/5C6oVCTdPn6zRw0JCFn8OQ/o.jpg']",,"foodtrucks, tacos, catering",0.0
ylRylAWeE6KlF6skM-Pmzw,Subway,True,False,16619401881.0,10,sandwiches,,,3.0,$,"['delivery', 'pickup']",93536,Lancaster,"['2015 W Ave J', 'Space B-16 Ste 2015', 'Lancaster, CA 93536']",https://www.yelp.com/biz/subway-lancaster-76?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media4.fl.yelpcdn.com/bphoto/3G13sIbBnYy11qdujACFXA/o.jpg,34.6901922,-118.1665093,"['https://s3-media4.fl.yelpcdn.com/bphoto/3G13sIbBnYy11qdujACFXA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ochZDmhvEy5Oy8Ltd22Cbw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/BiPHJGG8lAHh9tfvcXTLtA/o.jpg']",,"sandwiches, , ",0.0
hgg4h4H_Qseo4oPpT8nNiQ,KFC,True,False,16619488473.0,64,hotdogs,chicken_wings,chickenshop,1.5,$,"['delivery', 'pickup']",93535,Lancaster,"['1827 E Ave J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/kfc-lancaster-13?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media4.fl.yelpcdn.com/bphoto/lVASd1QkDs4EILM9Jo-lKA/o.jpg,34.690024,-118.096239,"['https://s3-media4.fl.yelpcdn.com/bphoto/lVASd1QkDs4EILM9Jo-lKA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/evvIPIxqPhjiqjgXD2-Z1Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/9_AVpLwcJ7ia3WxX1tN6Dg/o.jpg']",,"hotdogs, chicken_wings, chickenshop",0.0
ggEwIcElKK8edu9UdQW6bA,Jack in the Box,True,False,16619498975.0,31,hotdogs,burgers,tacos,1.5,$,['delivery'],93535,Lancaster,"['1799 E Avenue J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/jack-in-the-box-lancaster-8?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/JfGSuP6vDUaeYC0LrZrl3A/o.jpg,34.6900237787596,-118.096675872803,"['https://s3-media2.fl.yelpcdn.com/bphoto/JfGSuP6vDUaeYC0LrZrl3A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Qx3sNDO3cQYUau1TTEvHtg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/jioeXAVQfm6ANOV4gMaIcg/o.jpg']",,"hotdogs, burgers, tacos",0.0
_VPl45NlopJG504YuPK57A,Papa John's Pizza,True,False,16617233331.0,28,pizza,newamerican,chicken_wings,3.5,$,"['pickup', 'delivery']",93535,Lancaster,"['1721 E J Ave Ste B-2', 'Lancaster, CA 93535']",https://www.yelp.com/biz/papa-johns-pizza-lancaster-11?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/LhWee3mpSgkDXpvi_7bsgg/o.jpg,34.689991,-118.098212,"['https://s3-media2.fl.yelpcdn.com/bphoto/LhWee3mpSgkDXpvi_7bsgg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/l2mnG0iiMYuhbHzsJ7gQiA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/XN2zawKHgD08EEJ08cZG2w/o.jpg']",,"pizza, newamerican, chicken_wings",0.0
5MbdRwJOCTYkyfaXRGC4ng,Boom Chicken,True,False,16615799892.0,85,chicken_wings,korean,,3.5,-,['delivery'],93535,Lancaster,"['1063 E Ave J', 'Ste 101', 'Lancaster, CA 93535']",https://www.yelp.com/biz/boom-chicken-lancaster-2?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/KArQp1KQSEbxq1jkb1g-ZA/o.jpg,34.68984,-118.11055,"['https://s3-media3.fl.yelpcdn.com/bphoto/KArQp1KQSEbxq1jkb1g-ZA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/wP2I-SVmN_hODrPiyqSaag/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/U7ST8XI527FwcoZA-1BnZA/o.jpg']",,"chicken_wings, korean, ",0.0
72T0oVZESLTKFG6Wvq1BRg,Tom's Famous Family Restaurant,True,False,16617295777.0,175,burgers,tradamerican,mexican,3.0,$,['delivery'],93534,Lancaster,"['1805 W Ave J', 'Lancaster, CA 93534']",https://www.yelp.com/biz/toms-famous-family-restaurant-lancaster-8?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/VumEIa6cT5HnDZf0yInN1g/o.jpg,34.6898217061733,-118.163848780096,"['https://s3-media2.fl.yelpcdn.com/bphoto/VumEIa6cT5HnDZf0yInN1g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/dMQ11w_9ftfVcztgvO_BwA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/vysDDIRlNNhWrnj5SEfwzw/o.jpg']",,"burgers, tradamerican, mexican",0.0
p4H5QwWoByep2lqG8GkCZA,Panda Express,True,False,16619406058.0,30,hotdogs,chinese,,2.5,$,"['delivery', 'pickup']",93536,Lancaster,"['44411 Valley Central Way', 'Lancaster, CA 93536']",https://www.yelp.com/biz/panda-express-lancaster-7?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media4.fl.yelpcdn.com/bphoto/Eh9LOzeBM-p5nGgzu9LLfg/o.jpg,34.6898195,-118.1722623,"['https://s3-media4.fl.yelpcdn.com/bphoto/Eh9LOzeBM-p5nGgzu9LLfg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8cG2KcxRZma80MtmEadCdQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ntwfhUW9v_x6n4MPxqOCow/o.jpg']",,"hotdogs, chinese, ",0.0
c6x-B7v2D4VqROeadTyhIA,Carl's Jr,True,False,16619408418.0,36,burgers,hotdogs,,2.0,$,[],93536,Lancaster,"['44400 Valley Central Way', 'Lancaster, CA 93536']",https://www.yelp.com/biz/carls-jr-lancaster-5?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/j_ltdueLniYMswjS3eThMQ/o.jpg,34.6898033,-118.1719046799394,"['https://s3-media3.fl.yelpcdn.com/bphoto/j_ltdueLniYMswjS3eThMQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/JPVfD0X36pe7ssIwDbZjRw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/3bxFBoMS24-BNuBY07pnuQ/o.jpg']",,"burgers, hotdogs, ",0.0
5YRNxfyhCh1HMwXbBO08TQ,Domino's Pizza,True,False,16619459456.0,47,pizza,chicken_wings,sandwiches,2.0,$,[],93535,Lancaster,"['1007 E Avenue J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/dominos-pizza-lancaster-3?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/X3C5gyTSOmfiy8qRhJcJyQ/o.jpg,34.6898,-118.11235,"['https://s3-media2.fl.yelpcdn.com/bphoto/X3C5gyTSOmfiy8qRhJcJyQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/I8BdmSyJUMVJ3HSqq1L3MA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/3VtfhZHc-YauT14nm-9XgQ/o.jpg']",,"pizza, chicken_wings, sandwiches",0.0
pcQAIJoQNakTtRaNWL9IyA,Dragon Garden Chinese Cuisine,True,False,16617290886.0,100,chinese,hotdogs,,4.0,$,"['delivery', 'pickup']",93535,Lancaster,"['1063 E Ave J', 'Ste 103', 'Lancaster, CA 93535']",https://www.yelp.com/biz/dragon-garden-chinese-cuisine-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media4.fl.yelpcdn.com/bphoto/yzkT0ln6PaOjodbfPBz4_Q/o.jpg,34.689757,-118.11047,"['https://s3-media4.fl.yelpcdn.com/bphoto/yzkT0ln6PaOjodbfPBz4_Q/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/s59PBxc2Gfc4ySjvCG9bRg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/rev4BjJdJGYYpAhFWgHLoQ/o.jpg']",,"chinese, hotdogs, ",0.0
JN2Icw4vDEcHyzKxstNyag,Popeyes Louisiana Kitchen,True,False,16619490104.0,131,hotdogs,chicken_wings,,1.5,$,[],93534,Lancaster,"['939 W Avenue J', 'Lancaster, CA 93534']",https://www.yelp.com/biz/popeyes-louisiana-kitchen-lancaster-2?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/OkAuwYLiNEPJKebDaIYFMw/o.jpg,34.68973933,-118.14700133,"['https://s3-media2.fl.yelpcdn.com/bphoto/OkAuwYLiNEPJKebDaIYFMw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/7zA0kEOg7h_Qbxw21agtjw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/mEyBXyUovzknOsRwG1e6fQ/o.jpg']",,"hotdogs, chicken_wings, ",0.0
l_hG25YjeBazA79DU7iiBQ,Wienerschnitzel,True,False,16619514622.0,32,hotdogs,hotdogs,sandwiches,2.0,$,['delivery'],93534,Lancaster,"['601 West Avenue J', 'Lancaster, CA 93534']",https://www.yelp.com/biz/wienerschnitzel-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/HdL1n8dR9dfrURfMjPsF6Q/o.jpg,34.689726,-118.1386576,"['https://s3-media3.fl.yelpcdn.com/bphoto/HdL1n8dR9dfrURfMjPsF6Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/g_J-F8OgSNH15DvvaELXQg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/FC7fuxzWHrY8Zp7kqXjgIQ/o.jpg']",,"hotdogs, hotdog, sandwiches",0.0
KqmplMyXsrMAYnPcDa-YMw,El Pollo Loco,True,False,16619408961.0,67,hotdogs,mexican,,2.5,$,"['pickup', 'delivery']",93536,Lancaster,"['44402 Valley Central Wy', 'Lancaster, CA 93536']",https://www.yelp.com/biz/el-pollo-loco-lancaster-2?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/AkoUm9Jv8o_EVXl4BLpYnw/o.jpg,34.68971042950931,-118.17103,"['https://s3-media3.fl.yelpcdn.com/bphoto/AkoUm9Jv8o_EVXl4BLpYnw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/rQ56wysxNHxWgjcX2oWjxQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/RtNpxHpujRiAOJhmFPJeEQ/o.jpg']",,"hotdogs, mexican, ",0.0
HvNG9EH4UkdDHj7X-0hbqQ,Fish N Chips - Donuts N Cakes,True,False,16619517934.0,94,donuts,seafood,breakfast_brunch,3.5,$,"['delivery', 'pickup']",93536,Lancaster,"['44405 Valley Central Way', 'Lancaster, CA 93536']",https://www.yelp.com/biz/fish-n-chips-donuts-n-cakes-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media1.fl.yelpcdn.com/bphoto/5dft2YX7rKW-oO_rTPEBMg/o.jpg,34.6896429738256,-118.17318811524,"['https://s3-media1.fl.yelpcdn.com/bphoto/5dft2YX7rKW-oO_rTPEBMg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Lht8NejCWWsUOzMQwJxRKw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Kki702sOUnksFuMNIADURA/o.jpg']",,"donuts, seafood, breakfast_brunch",0.0
bRc543ZeI_c-0tA1zZI-qQ,Doublz,True,False,16619403644.0,108,burgers,hotdogs,breakfast_brunch,3.0,$,['delivery'],93534,Lancaster,"['901 W Ave J', 'Lancaster, CA 93534']",https://www.yelp.com/biz/doublz-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/GncaIBcIuAo129tlDm2olg/o.jpg,34.6896399813702,-118.145970659536,"['https://s3-media3.fl.yelpcdn.com/bphoto/GncaIBcIuAo129tlDm2olg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/HV-qA62t_hqjoytl4prhjA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/BIk-L9mWBiVkSZa_UkIZSA/o.jpg']",,"burgers, hotdogs, breakfast_brunch",0.0
z4GxbGkHwlAKLzbALDgoDw,Captain Tony's Pizza & Pasta Emporium,True,False,16619423000.0,64,pizza,,,3.5,$,['delivery'],93535,Lancaster,"['135 E Ave J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/captain-tonys-pizza-and-pasta-emporium-lancaster-2?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/ZRLftCY5-8AQd8KTcin18Q/o.jpg,34.6895,-118.128944,"['https://s3-media3.fl.yelpcdn.com/bphoto/ZRLftCY5-8AQd8KTcin18Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/vWsyd48Jg0Eyj_MREEVmXA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/GZ8vwVn7C-7-Aj1GFFl3Sg/o.jpg']",,"pizza, , ",0.0
38lpJjl020OrRCyLWLmiLA,Guido's Pizza & Pasta,False,False,16619518300.0,3,pizza,italian,,2.0,$,[],93535,Lancaster,"['838 E Avenue J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/guidos-pizza-and-pasta-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,-,34.6894229203463,-118.113337755203,[],,"pizza, italian, ",0.0
9_FfwjZmqzovYug5SL3STg,El Pollo Loco,True,False,16619460009.0,65,hotdogs,mexican,,2.5,$,['delivery'],93535,Lancaster,"['2056 East Avenue J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/el-pollo-loco-lancaster-5?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/RUbrgEMCcNYB0hMVZFwKjA/o.jpg,34.68938,-118.09383,"['https://s3-media3.fl.yelpcdn.com/bphoto/RUbrgEMCcNYB0hMVZFwKjA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/QxveTbiKRGFIbW-IMk-utA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Eswc7FaHDJ4JbeWT5Y6UYg/o.jpg']",,"hotdogs, mexican, ",0.0
BRGgIzIVhJuqjiGG0QP32w,McDonald's,True,False,16617233312.0,61,burgers,hotdogs,coffee,1.5,$,['delivery'],93535,Lancaster,"['1860 E Ave J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/mcdonalds-lancaster-23?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media3.fl.yelpcdn.com/bphoto/H-Marc2tSJaMhtgLaCq6pg/o.jpg,34.6893093,-118.095186,"['https://s3-media3.fl.yelpcdn.com/bphoto/H-Marc2tSJaMhtgLaCq6pg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/7R6EvXI3Zs68H-FMJZlnEA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/uZAhuoE20WRO1CvVWQzn9g/o.jpg']",,"burgers, hotdogs, coffee",0.0
WPYByusG78pc09_SD8Z6KA,Taco Bell,True,False,16619401994.0,51,mexican,hotdogs,,2.0,$,['delivery'],93535,Lancaster,"['1740 East Avenue J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/taco-bell-lancaster-13?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media4.fl.yelpcdn.com/bphoto/MrYdA0PcAwgqqecr9yjBSQ/o.jpg,34.689189098476,-118.097916616789,"['https://s3-media4.fl.yelpcdn.com/bphoto/MrYdA0PcAwgqqecr9yjBSQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/wt1BII9a0eui_Sj5BvfjgQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/xGgkbNJoKh6qrLjzm_jZGw/o.jpg']",,"mexican, hotdogs, ",0.0
dR-ebh0OaxNPtaRXRNsaJA,Subway,True,False,16617237821.0,26,sandwiches,,,2.5,$,"['pickup', 'delivery']",93534,Lancaster,"['728 West Ave', 'Lancaster, CA 93534']",https://www.yelp.com/biz/subway-lancaster-95?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media1.fl.yelpcdn.com/bphoto/WlQQBeUPo7JHaRfjeV-2pA/o.jpg,34.689142,-118.141747871776,"['https://s3-media1.fl.yelpcdn.com/bphoto/WlQQBeUPo7JHaRfjeV-2pA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/_2ULC5PwRjMmhMAbOdVSLw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/eDbLBodE_KkRmnTcgRxrHw/o.jpg']",,"sandwiches, , ",0.0
vjeKOwcm3y6TlrAOLjfYAA,The Workz,True,False,16612067884.0,224,breakfast_brunch,burgers,sandwiches,3.5,$,"['delivery', 'pickup']",93535,Lancaster,"['1748 E Ave J', 'Lancaster, CA 93535']",https://www.yelp.com/biz/the-workz-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media1.fl.yelpcdn.com/bphoto/KWzAhY2_Jl39QElLFyELqA/o.jpg,34.689012,-118.097828,"['https://s3-media1.fl.yelpcdn.com/bphoto/KWzAhY2_Jl39QElLFyELqA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/e8-3WBKlP5054ggzU1M1GA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/qjBQvFCCJIH6U6EJn8yeXQ/o.jpg']",,"breakfast_brunch, burgers, sandwiches",0.0
ITgSfw3TNqgtRFyMF_VaeQ,Carl's Jr,True,False,16619486314.0,30,hotdogs,burgers,,2.5,$,[],93534,Lancaster,"['44361 N Sierra Hwy', 'Lancaster, CA 93534']",https://www.yelp.com/biz/carls-jr-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media1.fl.yelpcdn.com/bphoto/FfKcsLtundvMODHkbm5gQg/o.jpg,34.6889936,-118.135741720238,"['https://s3-media1.fl.yelpcdn.com/bphoto/FfKcsLtundvMODHkbm5gQg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/YLWYArdyYBhRd43tu-8HHw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/xunrEc_okuIeE_SgIuPFig/o.jpg']",,"hotdogs, burgers, ",0.0
a91sQ8O49dxIwUMPKc5h8g,Sub Machine,True,False,16619455030.0,144,sandwiches,salad,tradamerican,4.0,$,"['pickup', 'delivery']",93536,Lancaster,"['2064 W Ave J', 'Lancaster, CA 93536']",https://www.yelp.com/biz/sub-machine-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/8BNF8sUVpRZCJEA_dgwxlw/o.jpg,34.6888921107865,-118.16751871258,"['https://s3-media2.fl.yelpcdn.com/bphoto/8BNF8sUVpRZCJEA_dgwxlw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/xMWbKlZUtVOX2_tuXX9Nfg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/zuYhEaRxcqRPNZ58C7SjCQ/o.jpg']",,"sandwiches, salad, tradamerican",0.0
ggNWooIrQe0u-M1QvkDOVw,Gino's Italian Restaurant,True,False,16619452791.0,208,italian,pizza,wine_bars,3.5,$$,"['pickup', 'delivery']",93535,Lancaster,"['44343 Challenger Way', 'Lancaster, CA 93535']",https://www.yelp.com/biz/ginos-italian-restaurant-lancaster-4?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,https://s3-media2.fl.yelpcdn.com/bphoto/5BJKlMUM4jPvuPWyoZYyWg/o.jpg,34.6888858,-118.1127749,"['https://s3-media2.fl.yelpcdn.com/bphoto/5BJKlMUM4jPvuPWyoZYyWg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Px2UY0Mx1HFXxSH6Mqev3w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Vc3-SLnfNsJM-urTCQvAXQ/o.jpg']",,"italian, pizza, wine_bars",0.0
5R08jMImcI73KYMt2UiQhw,Pasqually's Pizza & Wings,False,False,16619403398.0,2,fooddeliveryservices,chicken_wings,pizza,1.0,-,[],93536,Lancaster,"['Lancaster, CA 93536']",https://www.yelp.com/biz/pasquallys-pizza-and-wings-lancaster?adjust_creative=QEtda7yEqXLhtpi_kTWYBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=QEtda7yEqXLhtpi_kTWYBA,-,34.68859,-118.18184,[],,"fooddeliveryservices, chicken_wings, pizza",0.0
